Date,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
19/09 12:00,4967,3356,4744,3807,3887,2739,2695,4334,4477,2688,2884,3405,3028,2871,2945,2510,2392,1353,2866,2544,1785,2880,2139,2173,1624,2016,1708,3836,3858,3362,2920,2891,3523,2762,4277,3094,,,,,3355,3606,3706,2888,1915,2674,3808,2918,2682,3342,2181,3859
20/09 12:00,5059,3403,4681,3723,3932,2740,2732,4497,4360,2663,2894,3545,2934,2787,2960,2493,2461,1365,2936,2548,1756,2739,2109,2181,1630,2025,1690,3882,,3406,2945,2888,3525,2839,4252,3042,,,,,3297,3634,3703,2821,1979,2703,3658,2934,2697,3376,2156,3802
21/09 12:00,5108,3460,4616,3643,3979,2747,2751,4588,4261,2741,2895,3692,2860,2667,3021,2417,2559,1375,2979,2572,1748,2577,2053,2166,1653,2035,1662,3963,,3441,2947,2952,3508,2883,4154,2981,,,,,3255,3659,3706,2754,2023,2744,3507,2963,2708,3324,2136,3740
22/09 12:00,5124,3512,4545,3502,4052,2775,2759,4639,4217,2807,2864,3847,2771,2538,3072,2328,2657,1395,2996,2620,1751,2465,1988,2109,1742,2051,1640,4013,4116,3454,2947,3222,3480,2931,4078,2939,,,,,3208,3660,3688,2697,2072,2809,3368,2978,2696,3270,2122,3683
23/09 12:00,5104,3550,4462,3419,4121,2798,2744,4756,4190,2860,2826,4003,2647,2413,3137,2227,2748,1433,3050,2665,1783,2432,1907,2025,1809,2068,1646,4057,4167,3421,2939,3295,3422,3006,4030,2910,,,,,3150,3641,3682,2607,2158,2857,3260,3015,2678,3224,2148,3614
24/09 12:00,5107,3608,4392,3324,4192,2796,2683,4871,4197,2918,2793,4130,2558,2289,3178,2126,2788,1511,3088,2720,1892,2448,1824,1963,1864,2088,1650,4111,4191,3373,2908,3466,3377,3094,3985,2919,,,,,3050,3632,3685,2584,2246,2878,3159,3105,2657,3193,2190,3549
25/09 12:00,5177,3697,4327,3250,4243,2768,2638,4926,4207,3004,2756,4152,2368,2169,3195,2016,2797,1574,3097,2773,2088,2441,1818,1903,1912,2094,1644,4075,4220,3375,2883,3550,3360,3170,3922,2941,,,,,3001,3605,3687,2539,2347,2917,3084,3128,2656,3172,2213,3526
26/09 12:00,5344,3752,4335,3176,4268,2717,2603,4961,4244,3100,2723,4126,2201,2060,3205,1896,2793,1573,3089,2794,2336,2405,1795,1883,1956,2090,1642,3995,4266,3406,2865,3582,3325,3221,3836,2948,,,,,2889,3588,3696,2520,2425,2920,3046,3134,2658,3204,2235,3508
27/09 12:00,5712,3801,4454,3113,4243,2667,2523,4963,4297,3183,2681,4090,2170,1954,3172,1817,2777,1546,3053,2779,2518,2347,1767,1896,1980,2083,1664,3910,4325,3446,2845,3626,3285,3253,3736,2852,,,,,2828,3561,3641,2513,2457,2916,2974,3145,2706,3267,,3541
28/09 12:00,5993,3852,4524,3086,4187,2567,2446,4909,4397,3278,2629,4067,2176,1843,3139,1741,2759,1495,3010,2731,2565,2268,1743,1935,1966,2031,1689,3821,4352,3478,2831,3644,3234,3276,3604,2773,,,,,2817,3507,3491,2479,2457,2901,2906,3125,2860,3331,,3610
29/09 12:00,6102,3903,4553,2996,4092,2485,2378,4775,4501,3368,2571,4056,2212,1737,3114,1697,2739,1448,2960,2662,2558,2206,1709,1960,1924,1976,1696,3752,4278,3510,2849,3643,3167,3299,3474,2683,,,,,2935,3432,3348,2420,2446,2795,2866,3066,2919,3345,2312,3639
30/09 12:00,6242,3814,4568,2920,4040,2416,2293,4602,4612,3434,2516,4064,2248,1628,3072,1688,2712,1416,2885,2595,2541,2138,1653,1935,1882,1924,1696,3705,4170,,2842,3630,3023,3326,3387,2594,,,,,2919,3344,3201,2353,2445,2654,2812,2962,3042,3349,2303,3665
01/10 12:00,6390,3682,4556,2840,3947,2363,2199,4493,4719,3476,2457,4103,2275,1533,2995,1679,2683,1386,2788,2538,2539,2053,1576,1893,1813,1863,1693,3673,4076,,2807,3610,2873,3384,3316,2497,,,,,2819,3286,3086,2297,2463,2562,2826,2874,3178,3371,2273,3692
02/10 12:00,6545,3651,4574,2768,3760,2314,2114,4389,4757,3505,2402,4140,2294,1443,2920,1664,2674,1393,2687,2503,2579,1961,1485,1863,1750,1806,1676,3611,4018,3622,2766,3585,2768,3357,3246,2402,,,,,2814,3242,3017,2256,2509,2517,2832,2787,3215,3393,2232,3722
03/10 12:00,6690,3634,4569,2696,3471,2278,2056,4285,4797,3561,2324,4128,2314,1352,2840,1649,2657,1439,2608,2507,2589,1879,1407,1834,1702,1749,1644,3544,3908,3638,2732,3538,2686,3349,3116,2295,,,,,2809,3220,2951,2222,2582,2457,2828,2755,3153,3402,2192,3757
04/10 12:00,6834,3612,4548,2618,3252,2246,1980,4181,4788,3660,2204,4054,2337,1274,2766,1638,2573,1508,2567,2518,2562,1746,1353,1852,1645,1700,1607,3495,3813,3626,2707,3470,2673,3332,3011,2195,,,,,2767,3241,2888,2197,2670,2436,2811,2719,3107,3389,2158,3770
05/10 12:00,6980,3570,4543,2544,3134,2217,1885,4077,4738,3758,2115,3859,2365,1212,2691,1644,2459,1542,2542,2473,2514,1679,1353,1840,1578,1649,1594,3465,3696,3616,2685,3388,2605,3309,2954,2120,,,,,2719,3280,2777,2172,2706,2408,2777,2831,3218,3358,2117,3759
06/10 12:00,7132,3472,4543,2464,3002,2196,1810,3976,4684,3793,2030,3787,2386,1147,2630,1670,2370,1555,2518,2375,2446,1600,1392,1794,1532,1614,1590,3490,3575,3550,2648,3304,2646,3296,2913,2084,,,,,2652,3302,2783,2125,2678,2396,2693,2878,3258,3309,1945,3724
07/10 12:00,7242,3421,4485,2391,2828,2141,1732,3881,4626,3792,1966,3740,2407,1118,2569,1696,2326,1587,2473,2254,2379,1542,1449,1726,1517,1576,1569,3520,3495,3460,2606,3244,2681,3295,2872,2055,,,,,2567,3268,2757,2075,2598,2365,2672,2987,3301,3248,1794,3683
08/10 12:00,7250,3190,4466,2318,2684,2131,1678,3778,4549,3800,1954,3680,2430,1095,2507,1719,2265,1700,2412,2154,2317,1493,1552,1672,1551,1551,1528,3534,3438,3371,2567,3172,2705,3308,2813,2046,,,,,2481,3198,2715,2064,2487,2338,2604,3043,3323,3192,1715,3646
09/10 12:00,7187,2969,4441,2242,2577,2035,1630,3674,4454,3887,1943,3529,2458,1067,2433,1681,2193,1745,2338,2069,2252,1438,1692,1624,1643,1528,1489,3557,3450,3235,2532,3047,2786,3323,2726,2002,,,,,2391,3130,2585,2071,2323,2317,2549,3004,3339,3079,1692,3629
10/10 12:00,6952,2911,4415,2175,2495,1977,1597,3573,4290,4004,1928,3413,2467,1047,2324,1566,2093,1743,2247,1996,2192,1385,1845,1614,1775,1523,1444,3617,3480,3163,2491,3007,2831,3364,2638,1899,,,,,2310,3063,2504,2065,2196,2344,2512,2951,3338,2919,1634,3614
11/10 12:00,6798,2884,4377,2108,2429,1943,1574,3481,4088,4040,1908,3276,2437,1054,2215,1445,1947,1729,2158,1924,2098,1318,2000,1603,1853,1499,1404,3788,3484,3074,2481,2936,2837,3386,2557,1822,,,,,2233,2987,2452,2075,2095,2402,2428,2879,3307,2786,1561,3595
12/10 12:00,6643,2846,4311,2041,2384,1890,1550,3388,3892,4036,1850,3145,2398,1067,2105,1403,1784,1731,2064,1854,1985,1246,2100,1581,1862,1443,1388,3978,3450,2976,2406,2814,2823,3329,2473,1762,,,,,2165,2897,2439,2064,1981,2428,2384,2817,3304,2631,1498,3592
13/10 12:00,6498,2811,4278,1980,2326,1774,1520,3294,3699,4012,1789,3019,2365,1081,2009,1364,1623,1715,1988,1787,1890,1174,2143,1561,1856,1390,1378,4063,3424,2879,2343,2739,2819,3203,2352,1745,,,,,2109,2807,2428,2033,1882,2389,2326,2697,3294,2482,1442,3585
14/10 12:00,6354,2766,4299,1917,2260,1737,1490,3198,3514,3986,1729,2895,2324,1078,1911,1326,1448,1660,1888,1712,1806,1103,2148,1534,1852,1343,1381,4045,3445,2770,2271,2701,2843,3097,,1759,,,,,2057,2694,2348,2003,1831,2313,2262,2555,3278,2330,1392,3611
15/10 12:00,6210,2737,4380,1850,2219,1728,1460,3107,3364,3960,1666,2770,2287,1033,1810,1295,1363,1584,1795,1633,1740,1043,2130,1474,1836,1297,1403,3960,3448,2625,2159,2683,2894,2988,,1784,,,,,1990,2589,2262,2020,1735,2249,2206,2489,3233,2225,1361,3601
16/10 12:00,6066,2703,4419,1787,2144,1751,1425,3023,3246,3934,1601,2721,2249,1026,1714,1276,1341,1492,1731,1564,1691,994.7999878,2092,1426,1810,1256,1433,3818,3439,2493,1989,2637,2947,3008,,1814,,,,,1920,2482,2260,2063,1701,2198,2168,2409,3117,2142,1319,3533
17/10 12:00,5918,2617,4476,1720,2068,1774,1377,2940,3015,3911,1546,2674,2185,1009,1631,1270,1271,1391,1710,1510,1656,954.9000244,2029,1393,1780,1249,1451,3700,3405,2394,1908,2575,2998,3003,,1823,,,,,1843,2411,2250,2189,1697,2149,2071,2260,2996,2075,1261,3429
18/10 12:00,5764,2519,4522,1659,2006,1803,1344,2858,2808,3894,1493,2633,2120,989.4000244,1586,1290,1197,1304,1636,1459,1635,926.2000122,1964,1369,1746,1286,1449,3623,3364,2352,1813,2505,3038,3016,,1805,,,,,1779,2375,2210,2433,1696,2105,2036,2168,2874,1983,1219,3263
19/10 12:00,5621,2433,4595,1599,1951,1887,1308,2766,2605,3869,1442,2592,2060,982.5999756,1550,1320,1141,1224,1548,1408,1621,916.2999878,1883,1356,1684,1317,1435,3424,3323,2352,1759,2428,3042,3012,,1779,,,,,1732,2372,2176,,1683,2058,1982,2060,2868,1926,1192,3092
20/10 12:00,5480,2220,4695,1540,1907,1960,1285,2645,2436,3846,1393,2551,2005,975.5,1518,1371,1101,1163,1463,1355,1615,898.2000122,1771,1345,1589,1306,1416,3343,3276,2392,1766,2348,3002,2987,,1756,,,,,1700,2372,2126,,1687,2020,1931,1906,2852,1896,1148,2926
21/10 12:00,5299,2160,4783,1486,1845,2036,1263,2543,2386,3835,1348,2508,1945,956.5,1480,1424,1071,1106,1393,1304,1615,876.5999756,1646,1318,1514,1295,1386,3302,3194,2418,1732,2267,3040,2919,,1728,,,,,1655,2367,2089,2650,1678,1990,1872,1884,2717,1854,1083,2734
22/10 12:00,5013,2046,4848,1435,1803,2124,1238,2449,2344,3840,1319,2459,1885,921.0999756,1438,1412,1053,1056,1342,1254,1613,858.9000244,1527,1284,1441,1258,1360,3186,3000,2427,1723,2198,3007,2840,,1704,,,,,1642,2341,2057,2768,1655,2005,1797,1812,2634,1823,1011,2582
23/10 12:00,4810,2034,4896,1386,1767,2257,1222,2355,2304,3867,1291,2417,1824,913,1401,1363,1029,1009,1325,1197,1605,841.5,1437,1242,1389,1241,1333,3098,2855,2408,1727,2153,2955,2750,,1664,,,,,1641,2269,2046,2859,1609,2031,1766,1680,2574,1775,990.2999878,2440
24/10 12:00,4594,1995,4948,1337,1687,2352,1201,2258,2266,3911,1263,2375,1763,905.9000244,1361,1318,1016,977.5,1270,1144,1590,824.0999756,1373,1192,1393,1215,1305,3007,2770,2352,1709,2135,2895,2684,,1603,,,,,1646,2210,2008,2902,1564,2056,1670,1608,2498,1724,982.7999878,2302
25/10 12:00,4355,2001,5083,1288,1502,2418,1182,2170,2219,3958,1235,2334,1703,907.5999756,1324,1278,1005,943,1218,1092,1584,805.4000244,1305,1144,1405,1164,1271,2935,2561,2312,1694,2021,2798,2623,,1533,,,,,,2155,2020,2927,1505,2080,1602,1586,2402,1655,952.0999756,2183
26/10 12:00,4300,1915,5258,1239,1456,2441,1169,2082,2144,3934,1207,2292,1644,948.2000122,1282,1240,989.4000244,909.5,1170,1051,1604,780,1233,1094,1401,1105,1234,2859,2462,2225,1675,1966,2675,2560,,,,,,,,2103,2045,2873,1454,2097,1549,1516,2322,1556,912.2999878,2093
27/10 12:00,4185,1842,5435,1199,1407,2392,1162,2003,2066,3877,1179,2247,1591,984.7999878,1245,1212,963.9000244,877.5999756,1115,1035,1619,745.4000244,1161,1049,1361,1035,1205,2766,2375,2112,1632,1907,2598,2493,1323,,,,,,,2064,2044,2837,1414,2089,1487,1430,2254,1519,877,1989
28/10 12:00,4086,1801,5542,1188,1355,2308,1153,1923,1994,3864,1151,2209,1539,1017,1221,1206,943.2999878,838.9000244,1053,1028,1602,710.4000244,1087,1001,1308,997,1190,2681,2236,1977,1574,,2524,2509,1318,,,,,,,2021,2057,2768,1375,2093,1432,1343,2216,1490,839.7999878,1915
29/10 12:00,3985,1728,5659,1176,1296,2160,1141,1838,1916,3833,1123,2163,1486,1024,1193,1206,915,806.4000244,988.7999878,1043,1539,680,1021,962,1247,949.7999878,1177,2625,2101,1890,1538,,2490,2438,1312,,,,,,,1958,2079,2698,1335,2091,1385,1308,2151,1453,809.7000122,1821
30/10 12:00,3903,1658,5730,1167,1246,2035,1134,1758,1838,3822,1095,2092,1435,1020,1165,1200,886,782.5,943.5999756,1063,1458,651.2000122,983.5999756,934.9000244,1185,917.9000244,1164,2631,2041,1775,1496,,2463,2379,1315,,,,,,,1881,2064,2638,1298,2057,,1261,2109,1415,778.7999878,1761
31/10 12:00,3731,1590,5699,1149,1184,1902,1127,1674,1747,3815,1067,2022,1386,1003,1137,1172,857,749.2999878,894,1053,1394,626.4000244,944.9000244,920.7999878,1146,895.5999756,1149,2669,2309,1746,1404,,2395,2302,1327,,,,,,,1803,2023,2563,1260,2004,,1152,2085,1381,751.7999878,1719
01/11 12:00,3493,1537,5598,1115,1098,1781,1121,1591,1628,3788,1040,1952,1338,969.4000244,1111,1136,828,681.2000122,811.9000244,1008,1334,605.5999756,893.7000122,912.0999756,1132,861.7999878,1128,2698,1971,1646,1353,,2295,2231,1337,,,,,,,1734,1999,2508,1226,1980,,1114,2080,1339,725.5999756,1684
02/11 12:00,3193,1512,5496,1080,1054,1683,1182,1507,1560,3758,1011,1883,1294,917.9000244,1088,1113,799,616.0999756,769.2999878,974.5999756,1275,598.4000244,838.9000244,874,1124,820.5999756,1105,2739,1808,1560,1338,1527,2191,2157,1331,,,,1078,,,1668,1978,2473,1193,1953,1292,1036,2080,1308,700.7999878,1675
03/11 12:00,2959,1505,5363,1046,1001,1596,1380,1465,1500,3750,971,1814,1236,923,1060,1110,770,596.7999878,737.5,948.2000122,1214,602.4000244,777.4000244,823.7999878,1106,766.0999756,1094,2791,1729,1527,1377,1456,2090,2023,1299,,,,1039,,,1602,1995,2467,1156,1891,1259,1030,2077,1329,680.4000244,1696
04/11 12:00,2749,1486,5206,1013,954.2999878,1420,1396,1422,1441,3723,931.7000122,1744,1171,956.2000122,1033,1118,741.7000122,585.4000244,718.9000244,917.9000244,1145,605.0999756,724.2000122,793.2000122,1069,732.7000122,1091,2819,1667,1485,1391,1394,2007,1905,1254,,,,1014,,,1557,1995,2462,1113,1761,1223,1034,1965,1294,659.9000244,1732
05/11 12:00,2603,1481,5053,984.5,899.5,1347,1361,1382,1386,3684,895.2999878,1675,1179,976.2000122,1009,1109,715.9000244,558,707.2000122,898.2000122,1067,598.7999878,685.5999756,764.2000122,1016,696.7000122,1079,2849,1626,1442,1391,1356,1943,1849,1210,,,,995.2999878,,,1527,1969,2428,1060,1680,1183,1081,2152,1285,631.5999756,1754
06/11 12:00,2483,1498,4846,955.5999756,863.4000244,1277,1280,1345,1337,3654,855,1607,1193,1009,980.4000244,1086,690.7999878,535.5,691.4000244,876.5999756,999.4000244,579.5999756,655.0999756,738.2999878,973.5999756,671.9000244,1045,2889,1545,1394,1365,1309,1885,1785,1165,,,,967.7000122,,,1493,1922,2364,1011,1629,1150,1061,2121,1285,608.7999878,1741
07/11 12:00,2353,1461,4773,926.5999756,820.2000122,1209,1215,1303,1286,3649,814.4000244,1523,1207,1063,931.4000244,1043,665.7999878,515.5,669.4000244,857.5999756,945.9000244,545.2999878,625.5999756,720.2999878,960.0999756,651.7000122,1007,2916,1460,1387,1329,1255,1819,1724,1118,,,,944.2999878,,,1445,1898,2279,969.5,1552,1118,1066,2128,1281,579.7000122,1712
08/11 12:00,2243,1430,4645,897.5999756,800.9000244,1144,1134,1263,1232,3634,773.7999878,1397,1235,1068,873.7000122,980,642.0999756,500.7999878,639.2000122,832.2000122,895,524.2999878,598.0999756,695.7999878,925.9000244,629.9000244,974.5999756,2931,1417,1338,1279,1196,1762,1562,1067,,,,926.2999878,,,1351,1803,2182,930.7000122,1513,1091,1051,2080,1256,557.5,1675
09/11 12:00,2175,1403,4514,868.5999756,783.5,1075,1013,1226,1183,3596,735.5999756,1349,1281,1056,831.7999878,941.7000122,622.4000244,481.5,612,795.4000244,848.2999878,513.5,575.2000122,675.2999878,870.7999878,603.7999878,949.4000244,2905,1378,1277,1210,1134,1726,1465,1007,,,,906.2999878,,,1286,1712,2078,908.7000122,1469,1065,999.2999878,2054,1226,539.5999756,1627
10/11 12:00,2146,1396,4396,839.5999756,763.5,1009,959.7000122,1184,1132,3520,703.9000244,1268,1240,1042,791.2000122,902.7000122,604.2999878,456.6000061,595.5999756,753.9000244,804.4000244,511.7999878,553.0999756,666.9000244,820.9000244,582.7999878,918.2000122,2862,1339,1214,1139,1071,1603,1445,958.9000244,,,,883.0999756,,,1254,1625,1966,887.9000244,1382,1023,994.7999878,2009,1184,522.2000122,1589
11/11 12:00,2139,1376,4318,810.5999756,739.4000244,952,931.0999756,1142,1077,3390,669.2000122,1184,1196,1024,751.2999878,865,588.9000244,435.2999878,554.7000122,730.4000244,769,506.7000122,531.0999756,651.4000244,786.0999756,553.9000244,882.0999756,2798,1329,1157,1104,1017,1561,1410,914.2999878,,,,861.9000244,,,1200,,1848,856.7999878,1384,989.5,953.5,1857,1152,510.7999878,1553
12/11 12:00,2147,1345,4241,781.5999756,720.5999756,898.2000122,875.2999878,1102,1023,3100,634.5,1109,1148,997.5,714.2999878,818,571.5,417.6000061,530.2000122,724.2000122,734.2000122,496.2000122,510.1000061,628.7999878,771.5999756,525.7999878,857.9000244,2721,1270,1179,1056,957.2000122,1507,1381,877.2999878,,,,836,,,1139,,1740,818.7000122,1407,949.2000122,920.2999878,1693,1111,502,1523
13/11 12:00,2090,1273,4060,752.9000244,683.0999756,840.5,821.2000122,1065,975.9000244,2906,601.2000122,1062,1100,966.2000122,678.0999756,770,553.9000244,399.7000122,506,714.7000122,700.2999878,479.1000061,490.2999878,598.4000244,751.2000122,529.9000244,836,2572,1249,1041,1008,881.7999878,1444,1326,826.0999756,770.7999878,,,,,,1089,,1653,778.5,1469,909.7000122,876.5,1645,1066,491.7999878,1486
14/11 12:00,2085,1194,3694,724.9000244,660.5999756,776,776.0999756,1025,929.5,2695,570.2999878,1013,1057,910.0999756,656.0999756,736.4000244,537.2000122,380.7999878,486.8999939,687.5,670,462.3999939,466.3999939,573.2000122,719,529.4000244,817,2419,1223,1010,961.7000122,875.2999878,1388,1280,796.0999756,749.2000122,,,,,,1036,,1576,735,1482,871.5,825.2000122,1588,1017,496.8999939,1443
15/11 12:00,2085,1130,3451,696.0999756,639.2999878,707.5999756,726.5,990.7000122,890.7999878,2508,542.5999756,981.5999756,1012,852.0999756,690.5999756,709.7000122,522.7999878,370.7999878,465.1000061,649.5999756,640.2000122,449,449.2000122,545.7999878,684.2000122,533.0999756,796.7000122,2262,1197,973.4000244,885.5999756,835.0999756,1335,1252,773.2000122,718.7999878,,,,,,993.0999756,,1506,705.2000122,1471,830.2999878,775.7999878,1535,970.7999878,506,1421
16/11 12:00,2075,1040,3320,670.7999878,627.7000122,692.2000122,697.2000122,960.0999756,877.2999878,2420,516,955.5999756,973.5999756,798,710.2999878,680,505.5,368.3999939,445.1000061,614.2999878,610.2999878,433.7999878,433.7999878,526.5,648.2999878,561.9000244,778,2130,1167,912.7999878,824.4000244,783.5,1282,1220,753.2000122,688.5,,,,,,952.5,,1446,675.5999756,1452,787.7000122,731.7000122,1475,937.0999756,510.1000061,1384
17/11 12:00,2013,1053,3205,646,613.5999756,677.5,676.7000122,925.5999756,860.5,2375,501.7999878,913,945.2999878,753.5999756,678.0999756,650.0999756,487.8999939,361,432.3999939,578.4000244,579.2000122,411.6000061,414.3999939,503.7999878,609.9000244,591.0999756,739,1949,1134,901.4000244,795.7000122,737.2999878,1236,1187,740.9000244,654.2000122,,,694,958.9000244,,912.2999878,,1389,649.9000244,1404,752.2999878,700.9000244,1411,898.0999756,504.2999878,1284
18/11 12:00,1895,1084,3150,621.5999756,599.2999878,662.5,656.7000122,892.0999756,829.5999756,2332,488.6000061,886,920.4000244,707.4000244,639.7000122,619.7999878,472.2000122,354.1000061,423.2999878,548.2000122,552.4000244,387.6000061,405,479.6000061,576,616.2999878,697.2999878,1818,1101,884,777.7000122,709.7000122,1200,1157,740,627.0999756,,,661.5,923.7999878,,877.4000244,,1332,621.4000244,1342,728.2999878,673.0999756,1394,865.4000244,501.6000061,1239
19/11 12:00,1805,1074,3050,597.9000244,588.4000244,647.5,634.7000122,861.5,799.2999878,2281,475.3999939,839.5999756,893.0999756,680.7999878,605.9000244,590.9000244,462,353.3999939,415.6000061,521.5999756,527,367.7999878,414.1000061,464.3999939,553.0999756,644,658.0999756,1717,1060,818.9000244,761.5999756,682.2000122,1149,1119,745.7999878,604.7000122,,,636,886.4000244,,847.2000122,,1273,597.5,1268,710.4000244,643.5,1327,833.7000122,488.7000122,1194
20/11 12:00,1667,1019,3014,586.2000122,585.5999756,633.9000244,610.7000122,827,756.4000244,2216,462.2000122,803.7999878,868.2000122,659.2000122,570.7999878,572.7000122,450,370.7999878,410.2000122,495.2000122,505.7000122,351.8999939,442.2000122,458.2999878,533.0999756,654.9000244,632.5999756,1624,1014,776.0999756,743,659.5,1111,1053,745.7999878,574.7999878,,,607.9000244,849.2999878,,810.7000122,,1214,579.2999878,1216,692.5,620.9000244,1315,809.7000122,469.2000122,1163
21/11 12:00,1557,968.5,2962,611.2999878,580.2999878,622.9000244,596.0999756,793.5,738.7000122,2121,449,769,840.9000244,649.4000244,533.2999878,543.7999878,440,403.8999939,401.1000061,468.7999878,488.7999878,337.2000122,462.8999939,450.7000122,515.5,620.2999878,597.7000122,1542,974.5,745.7000122,707.9000244,632.5999756,1067,1051,742.5999756,547.7999878,,,584.7000122,813.5999756,,778.0999756,,1170,559.0999756,1178,673.5,600.4000244,1262,781.9000244,451.2999878,1146
22/11 12:00,1496,958.0999756,2917,640.2000122,581,608.7999878,572,763.0999756,730.5999756,2012,435.7999878,734.2000122,816,644.2000122,515.2000122,519.2000122,428,430,387.7999878,444.3999939,474.3999939,323.7999878,462.3999939,444.1000061,487.6000061,581.2000122,572,1463,908.7999878,711,690,611.7000122,1034,1025,725.5999756,534.9000244,,,566,776.5999756,,739.2000122,,1130,537.5,1153,657.5999756,592.4000244,1192,763.2000122,429.7000122,1127
23/11 12:00,1415,948.2000122,2842,670,574.9000244,594.5999756,552.9000244,730.2000122,731.0999756,1901,423.6000061,703.5999756,788.7000122,640.2999878,501.7999878,500.1000061,418,484.2000122,373.2000122,425.3999939,458,306.8999939,455.1000061,431.3999939,465.1000061,526.2000122,554.7999878,1393,847.0999756,681.2999878,679.7000122,584.5,1010,985.5,700.5,514,,,542.0999756,746.9000244,,708.0999756,,1087,515.5,1128,637.9000244,600.9000244,1140,741,410.1000061,1094
24/11 12:00,1315,936.9000244,2778,700,574.4000244,582,531.0999756,700,734.7000122,1829,413.7000122,688.5999756,763.7999878,634.7000122,488.6000061,478.2999878,406.3999939,496.2000122,364.8999939,406,442.6000061,295.3999939,450.5,417.3999939,444.1000061,480,540.4000244,1330,782.5,660.2999878,655.9000244,550.7000122,993.5999756,938.5,664.7000122,498.2000122,,,523,716.5,,678.0999756,,1039,489.2000122,1078,622.0999756,615.0999756,1087,720.0999756,389.7000122,1061
25/11 12:00,1249,909.2000122,2719,730.5,572.4000244,572,508.2000122,671.0999756,735,1782,401.2999878,673.9000244,737.2000122,613.0999756,475.3999939,457.2999878,396.8999939,457.7999878,358.7999878,391,421.2999878,285.1000061,445.1000061,397.7999878,426.2999878,458.2999878,523.0999756,1278,749.7000122,630.2000122,634.4000244,531.9000244,981.7000122,898.2000122,634.0999756,488.5,,,510.7000122,688.5,,648.4000244,,979.9000244,463.2000122,,587.5999756,621.2000122,1033,695.7999878,374.2000122,1013
26/11 12:00,1205,886.5999756,2688,758.2000122,566.0999756,559,483,644.9000244,733.9000244,1711,388.7000122,645.2000122,715.5999756,593.9000244,462.2000122,439.5,385.3999939,433.3999939,358.3999939,372.6000061,401.7999878,274.8999939,435.6000061,371.2999878,408.1000061,444.6000061,510.3999939,1227,730.0999756,609.5999756,619.7000122,514.2999878,971.4000244,872,607.7000122,472.2000122,,,498.2000122,656.5,,623.7000122,,937,445.1000061,,568.5,665.2000122,1007,678.0999756,358.7000122,967
27/11 12:00,1174,892.7000122,2618,772.2000122,562.7000122,545.7999878,460.7000122,616,726.9000244,1583,376.2000122,621.4000244,691.9000244,582.7000122,449,422,376,404.8999939,354.8999939,359.5,388.7000122,263.2000122,420.7999878,350.3999939,389.2000122,423.8999939,519.4000244,1165,701.5,580.5999756,593.4000244,496.7000122,961.4000244,831.5,590.7000122,462.1000061,,,489,629,,601.7999878,,902.7999878,427,,552.7000122,671.4000244,967.7000122,666.5999756,345,923.7000122
28/11 12:00,1156,923,2506,788,555.0999756,530.5999756,439.7000122,588.7000122,708.0999756,1466,364.2999878,615.2000122,670.5999756,603,435.7999878,404.7999878,365.1000061,369.2000122,340.2000122,345,376.2000122,248.1000061,400.8999939,331.7000122,375.3999939,386.3999939,550.7000122,1109,668.5,533.0999756,568.7999878,479.1000061,937.7999878,761.5,583.5999756,445.6000061,,,480.2000122,598.2999878,,579.2999878,679,860.5,412.6000061,,536.9000244,662.5,931.0999756,643.7999878,334.5,880
29/11 12:00,1067,941.7000122,2385,789.5999756,562.7000122,516,422,565.4000244,675.2999878,1347,352.5,609.2999878,647,646.5,423.6000061,389.8999939,356.2000122,337.7000122,322.2999878,334,364.2999878,237.5,383,324.2000122,361.3999939,372.1000061,583,1049,636.5,527.4000244,543.4000244,461.5,907.9000244,726.5999756,585.2000122,432,,,471.3999939,573.2999878,,557.5,655.7999878,822.4000244,405.7000122,,517.7000122,640.4000244,,630.7999878,317.1000061,840.0999756
30/11 12:00,990.2999878,939.0999756,2280,758.9000244,579.7000122,522.0999756,404.7999878,539.2000122,645.2000122,1264,340.8999939,602.0999756,626.2000122,663.9000244,413.7000122,380.1000061,345.6000061,309,297.7000122,325.2999878,352.5,227.6000061,363.8999939,311.3999939,352.2999878,356.8999939,588.5999756,996.4000244,608.0999756,515.2999878,530.4000244,443.8999939,,704.7000122,589.4000244,416.7999878,,,460.2999878,547.0999756,,539.2999878,633.5,789.9000244,394.7999878,,504.3999939,611.7999878,,614.2000122,307.8999939,809.5
01/12 12:00,1003,922.7000122,2198,729.9000244,618.7999878,524.7999878,388,513.7999878,621.4000244,1193,329.2999878,599.5,603.5999756,662.7999878,401.2999878,367.2999878,336.7999878,287.6000061,278.1000061,313.2999878,339.2000122,217.8000031,348,302.6000061,341.7000122,333.1000061,570.7000122,955.2000122,588.4000244,496.6000061,510.1000061,427.2000122,,715.5,590.2999878,399.8999939,,,444.8999939,526.2999878,,517.9000244,606.9000244,760.5999756,375.1000061,,487.2999878,583.7999878,,603.9000244,289.6000061,767.7000122
