,Observation,Start Date,End Date,StationName
253,1,2006-09-17 12:00:00,2006-09-28 12:00:00,Bougouni
254,1,2007-08-11 12:00:00,2007-10-15 12:00:00,Bougouni
255,1,2008-08-19 12:00:00,2008-08-26 12:00:00,Bougouni
256,1,2008-08-29 12:00:00,2008-09-02 12:00:00,Bougouni
257,1,2008-09-12 12:00:00,2008-10-19 12:00:00,Bougouni
258,1,2009-08-25 12:00:00,2009-10-10 12:00:00,Bougouni
259,1,2010-09-10 12:00:00,2010-10-20 12:00:00,Bougouni
260,1,2012-09-03 12:00:00,2012-10-31 12:00:00,Bougouni
261,1,2013-08-21 12:00:00,2013-09-23 12:00:00,Bougouni
262,1,2013-09-27 12:00:00,2013-10-19 12:00:00,Bougouni
263,1,2015-08-31 12:00:00,2015-09-15 12:00:00,Bougouni
264,1,2015-09-26 12:00:00,2015-10-05 12:00:00,Bougouni
265,1,2016-07-30 12:00:00,2016-08-03 12:00:00,Bougouni
266,1,2016-08-09 12:00:00,2016-10-08 12:00:00,Bougouni
267,1,2017-08-31 12:00:00,2017-09-09 12:00:00,Bougouni
268,1,2018-08-04 12:00:00,2018-08-13 12:00:00,Bougouni
269,1,2018-08-17 12:00:00,2018-08-18 12:00:00,Bougouni
270,1,2018-08-24 12:00:00,2018-10-23 12:00:00,Bougouni
271,1,1980-09-03 12:00:00,1980-09-26 12:00:00,Pankourou
272,1,1981-08-06 12:00:00,1981-10-06 12:00:00,Pankourou
273,1,1988-08-27 12:00:00,1988-10-06 12:00:00,Pankourou
274,1,1989-09-04 12:00:00,1989-09-21 12:00:00,Pankourou
275,1,1991-08-30 12:00:00,1991-09-12 12:00:00,Pankourou
276,1,1994-08-17 12:00:00,1994-08-30 12:00:00,Pankourou
277,1,1994-09-08 12:00:00,1994-11-17 12:00:00,Pankourou
278,1,1995-09-06 12:00:00,1995-09-23 12:00:00,Pankourou
279,1,1995-09-26 12:00:00,1995-09-28 12:00:00,Pankourou
280,1,1996-09-23 12:00:00,1996-09-26 12:00:00,Pankourou
281,1,1998-08-14 12:00:00,1998-09-19 12:00:00,Pankourou
282,1,1998-09-22 12:00:00,1998-10-21 12:00:00,Pankourou
283,1,1999-08-12 12:00:00,1999-10-04 12:00:00,Pankourou
284,1,1999-10-07 12:00:00,1999-10-17 12:00:00,Pankourou
285,1,1999-10-20 12:00:00,1999-10-30 12:00:00,Pankourou
286,1,2000-08-16 12:00:00,2000-10-09 12:00:00,Pankourou
287,1,2001-09-10 12:00:00,2001-09-14 12:00:00,Pankourou
288,1,2003-08-26 12:00:00,2003-09-08 12:00:00,Pankourou
289,1,2003-09-11 12:00:00,2003-09-28 12:00:00,Pankourou
290,1,2003-10-02 12:00:00,2003-10-23 12:00:00,Pankourou
291,1,2006-09-15 12:00:00,2006-10-07 12:00:00,Pankourou
292,1,2006-10-10 12:00:00,2006-10-13 12:00:00,Pankourou
293,1,2006-10-16 12:00:00,2006-10-29 12:00:00,Pankourou
294,1,2007-08-21 12:00:00,2007-10-17 12:00:00,Pankourou
295,1,2008-09-20 12:00:00,2008-10-14 12:00:00,Pankourou
296,1,2009-08-30 12:00:00,2009-10-14 12:00:00,Pankourou
297,1,2010-09-07 12:00:00,2010-10-27 12:00:00,Pankourou
298,1,2011-09-20 12:00:00,2011-09-28 12:00:00,Pankourou
299,1,2012-08-10 12:00:00,2012-08-11 12:00:00,Pankourou
300,1,2012-08-15 12:00:00,2012-08-30 12:00:00,Pankourou
301,1,2012-09-02 12:00:00,2012-11-01 12:00:00,Pankourou
302,1,2013-09-02 12:00:00,2013-10-04 12:00:00,Pankourou
303,1,2014-08-23 12:00:00,2014-09-25 12:00:00,Pankourou
304,1,2014-09-27 12:00:00,2014-10-10 12:00:00,Pankourou
305,1,2015-08-28 12:00:00,2015-10-07 12:00:00,Pankourou
306,1,2016-08-02 12:00:00,2016-10-22 12:00:00,Pankourou
307,1,2017-08-27 12:00:00,2017-09-16 12:00:00,Pankourou
